,,Price
2021,3442,60.7
2021,3443,63.87
2021,3444,62.03
2021,3445,58.51
2021,3446,57.42
2021,3447,58.95
2021,3448,60.49
2021,3449,61.48
2021,3450,74
2021,3451,82.72
2021,3452,85.56
2021,3453,84.06
2021,3454,82.88
2021,3455,80
2021,3456,78.75
2021,3457,79.02
2021,3458,79.19
2021,3459,79.19
2021,3460,79.19
2021,3461,80.75
2021,3462,82.39
2021,3463,84.65
2021,3464,80
2021,3465,78.6
2021,3466,77.57
2021,3467,76.31
2021,3468,75.18
2021,3469,70.36
2021,3470,65
2021,3471,62.4
2021,3472,64.7
2021,3473,65.48
2021,3474,76.31
2021,3475,80.01
2021,3476,83.18
2021,3477,82.03
2021,3478,79.19
2021,3479,79.25
2021,3480,74.01
2021,3481,74.01
2021,3482,75.18
2021,3483,75.23
2021,3484,79.89
2021,3485,82.7
2021,3486,84.59
2021,3487,90
2021,3488,84.67
2021,3489,81.94
2021,3490,81
2021,3491,81.68
2021,3492,81
2021,3493,79.89
2021,3494,77.04
2021,3495,77.07
2021,3496,79.02
2021,3497,79.35
2021,3498,81
2021,3499,84.04
2021,3500,88
2021,3501,84.41
2021,3502,82.3
2021,3503,85
2021,3504,84.27
2021,3505,84.16
2021,3506,84.27
2021,3507,84.27
2021,3508,84.37
2021,3509,86.62
2021,3510,88.79
2021,3511,91.24
2021,3512,88.33
2021,3513,86.62
2021,3514,85.03
2021,3515,85.01
2021,3516,84.63
2021,3517,83.7
2021,3518,83.76
2021,3519,84.27
2021,3520,85.01
2021,3521,86.14
2021,3522,87.06
2021,3523,88.87
2021,3524,91.96
2021,3525,89.21
2021,3526,86.9
2021,3527,89.8
2021,3528,88.69
2021,3529,88.02
2021,3530,89.43
2021,3531,89.43
2021,3532,89.8
2021,3533,89.8
2021,3534,93.01
2021,3535,96.51
2021,3536,94.96
2021,3537,91.05
2021,3538,89.92
2021,3539,89.43
2021,3540,87.27
2021,3541,84.93
2021,3542,83.75
2021,3543,83.34
2021,3544,84.32
2021,3545,83.7
2021,3546,85.75
2021,3547,90
2021,3548,93.71
2021,3549,90.75
2021,3550,87.48
2021,3551,91.94
2021,3552,90
2021,3553,89.8
2021,3554,89.8
2021,3555,89.8
2021,3556,89.8
2021,3557,87.48
2021,3558,87.27
2021,3559,87.48
2021,3560,85.58
2021,3561,83.75
2021,3562,83.94
2021,3563,83.56
2021,3564,83.5
2021,3565,75.18
2021,3566,67.72
2021,3567,62.05
2021,3568,61.91
2021,3569,63.87
2021,3570,68.1
2021,3571,82.7
2021,3572,88.69
2021,3573,85.79
2021,3574,82.7
2021,3575,83.56
2021,3576,74.01
2021,3577,68.1
2021,3578,68.87
2021,3579,69
2021,3580,71.57
2021,3581,74.01
2021,3582,67.21
2021,3583,65.5
2021,3584,66.1
2021,3585,65.05
2021,3586,64.8
2021,3587,64.7
2021,3588,64.9
2021,3589,63.87
2021,3590,62.65
2021,3591,62.57
2021,3592,62.66
2021,3593,63.87
2021,3594,75.18
2021,3595,89.8
2021,3596,93.84
2021,3597,93.84
2021,3598,90.64
2021,3599,88.93
2021,3600,86.7
2021,3601,85.92
2021,3602,86.7
2021,3603,87
2021,3604,87
2021,3605,88.99
2021,3606,91.01
2021,3607,95
2021,3608,91.93
2021,3609,91.05
2021,3610,89.99
2021,3611,88.98
2021,3612,87.05
2021,3613,85.02
2021,3614,82.89
2021,3615,82.89
2021,3616,82.89
2021,3617,83.71
2021,3618,85.31
2021,3619,90.02
2021,3620,93.11
2021,3621,91.93
2021,3622,90
2021,3623,89.5
2021,3624,88.11
2021,3625,86.7
2021,3626,86.75
2021,3627,86.7
2021,3628,88
2021,3629,89.5
2021,3630,91.1
2021,3631,92.34
2021,3632,91.9
2021,3633,90.5
2021,3634,88.19
2021,3635,85.9
2021,3636,83.26
2021,3637,79.18
2021,3638,74.52
2021,3639,74.1
2021,3640,78.01
2021,3641,79.75
2021,3642,86.7
2021,3643,90.4
2021,3644,92.54
2021,3645,92.38
2021,3646,91.52
2021,3647,89.66
2021,3648,87
2021,3649,85
2021,3650,85
2021,3651,84.17
2021,3652,85.02
2021,3653,88.57
2021,3654,91.14
2021,3655,92.76
2021,3656,90.07
2021,3657,88.57
2021,3658,85.21
2021,3659,84.1
2021,3660,83.51
2021,3661,80
2021,3662,78.01
2021,3663,74.36
2021,3664,78.5
2021,3665,79.18
2021,3666,83.34
2021,3667,84.17
2021,3668,89.03
2021,3669,86.7
2021,3670,83.22
2021,3671,83.75
2021,3672,79.93
2021,3673,76.58
2021,3674,77.35
2021,3675,77.58
2021,3676,80.75
2021,3677,85.01
2021,3678,88.01
2021,3679,89.18
2021,3680,83.75
2021,3681,81.94
2021,3682,80
2021,3683,80
2021,3684,78.58
2021,3685,74.36
2021,3686,65.9
2021,3687,65.86
2021,3688,69.3
2021,3689,75
2021,3690,81.99
2021,3691,83.01
2021,3692,87.32
2021,3693,86.75
2021,3694,83.35
2021,3695,77.2
2021,3696,75.86
2021,3697,74.99
2021,3698,78
2021,3699,78.08
2021,3700,80.85
2021,3701,84.12
2021,3702,88.01
2021,3703,89.18
2021,3704,87.56
2021,3705,84.2
2021,3706,83.7
2021,3707,83.6
2021,3708,83.29
2021,3709,79.08
2021,3710,76.08
2021,3711,72.04
2021,3712,75.9
2021,3713,79.91
2021,3714,81.95
2021,3715,81.69
2021,3716,83.13
2021,3717,80.35
2021,3718,75.3
2021,3719,76.22
2021,3720,69.1
2021,3721,65.87
2021,3722,65.9
2021,3723,65.65
2021,3724,65.86
2021,3725,65.86
2021,3726,68.87
2021,3727,76.42
2021,3728,79.2
2021,3729,83.74
2021,3730,83.74
2021,3731,83.35
2021,3732,83.74
2021,3733,81.55
2021,3734,77.62
2021,3735,76.22
2021,3736,75.81
2021,3737,75.86
2021,3738,77.01
2021,3739,81.55
2021,3740,84.55
2021,3741,84.34
2021,3742,80
2021,3743,84.21
2021,3744,81.58
2021,3745,75
2021,3746,74.36
2021,3747,69
2021,3748,69.05
2021,3749,69.05
2021,3750,67.87
2021,3751,65.9
2021,3752,65.65
2021,3753,64.8
2021,3754,65
2021,3755,64.9
2021,3756,65.26
2021,3757,64.59
2021,3758,54.57
2021,3759,39.33
2021,3760,54.99
2021,3761,60.02
2021,3762,68.05
2021,3763,76.38
2021,3764,84.55
2021,3765,85.93
2021,3766,82.8
2021,3767,76.75
2021,3768,66.38
2021,3769,65.86
2021,3770,65.86
2021,3771,66.1
2021,3772,76.44
2021,3773,81.01
2021,3774,85.94
2021,3775,90
2021,3776,86
2021,3777,82.55
2021,3778,81
2021,3779,80
2021,3780,79.75
2021,3781,78.51
2021,3782,76.97
2021,3783,77.25
2021,3784,79.55
2021,3785,83.18
2021,3786,88
2021,3787,89.95
2021,3788,87.24
2021,3789,85.74
2021,3790,82.55
2021,3791,81
2021,3792,79.33
2021,3793,78.93
2021,3794,79.33
2021,3795,82.18
2021,3796,84.16
2021,3797,84.36
2021,3798,90.03
2021,3799,93.85
2021,3800,85.32
2021,3801,80.14
2021,3802,79.95
2021,3803,80.14
2021,3804,80
2021,3805,79.33
2021,3806,76.01
2021,3807,74.47
2021,3808,79.33
2021,3809,83.79
2021,3810,86.52
2021,3811,87.32
2021,3812,87.24
2021,3813,83.96
2021,3814,79.33
2021,3815,82.03
2021,3816,79
2021,3817,75.01
2021,3818,77.44
2021,3819,79.86
2021,3820,81.98
2021,3821,82.89
2021,3822,86.44
2021,3823,88.11
2021,3824,82.59
2021,3825,81.98
2021,3826,81.98
2021,3827,82.29
2021,3828,82.39
2021,3829,81.98
2021,3830,77.07
2021,3831,72.42
2021,3832,78.32
2021,3833,82.99
2021,3834,85.53
2021,3835,86.7
2021,3836,86.44
2021,3837,85
2021,3838,78
2021,3839,82.95
2021,3840,78
2021,3841,75
2021,3842,75
2021,3843,73.58
2021,3844,81
2021,3845,83.25
2021,3846,89.27
2021,3847,92.5
2021,3848,84.59
2021,3849,83.99
2021,3850,84.19
2021,3851,84.34
2021,3852,84.34
2021,3853,83.68
2021,3854,80.91
2021,3855,78.22
2021,3856,81.7
2021,3857,85.74
2021,3858,89.62
2021,3859,89.18
2021,3860,89.18
2021,3861,87.25
2021,3862,82.59
2021,3863,83.9
2021,3864,80
2021,3865,74.56
2021,3866,71
2021,3867,69.05
2021,3868,72.5
2021,3869,82
2021,3870,90
2021,3871,92.26
2021,3872,85.05
2021,3873,83
2021,3874,83.18
2021,3875,83.9
2021,3876,83.34
2021,3877,83.18
2021,3878,81.2
2021,3879,80
2021,3880,80
2021,3881,82.98
2021,3882,88.07
2021,3883,89.92
2021,3884,88.07
2021,3885,88.63
2021,3886,85.04
2021,3887,82.98
2021,3888,81.6
2021,3889,79.95
2021,3890,79.7
2021,3891,77.21
2021,3892,73.35
2021,3893,73.35
2021,3894,73.35
2021,3895,77.96
2021,3896,77.21
2021,3897,73.35
2021,3898,70.5
2021,3899,71.01
2021,3900,76.7
2021,3901,73.35
2021,3902,68.86
2021,3903,68.65
2021,3904,68.9
2021,3905,73.35
2021,3906,81.2
2021,3907,87.85
2021,3908,91.42
2021,3909,91.88
2021,3910,88.68
2021,3911,80.62
2021,3912,80
2021,3913,79.95
2021,3914,80
2021,3915,80.31
2021,3916,81.02
2021,3917,80.72
2021,3918,80.31
2021,3919,80.31
2021,3920,79.7
2021,3921,76
2021,3922,73.35
2021,3923,69.99
2021,3924,72.86
2021,3925,73.35
2021,3926,69.99
2021,3927,69.95
2021,3928,70
2021,3929,73.35
2021,3930,79.95
2021,3931,88.07
2021,3932,93.27
2021,3933,95
2021,3934,92.63
2021,3935,87.7
2021,3936,87.08
2021,3937,83.95
2021,3938,85
2021,3939,86.7
2021,3940,87.29
2021,3941,88
2021,3942,93
2021,3943,93
2021,3944,90
2021,3945,87.54
2021,3946,87.7
2021,3947,88.07
2021,3948,88.07
2021,3949,87.29
2021,3950,81.71
2021,3951,81.71
2021,3952,82.08
2021,3953,88.85
2021,3954,95
2021,3955,98.35
2021,3956,95
2021,3957,92.29
2021,3958,88
2021,3959,90
2021,3960,87
2021,3961,84.05
2021,3962,81.2
2021,3963,81.2
2021,3964,84.05
2021,3965,85
2021,3966,93.55
2021,3967,96.81
2021,3968,92
2021,3969,90
2021,3970,92
2021,3971,92
2021,3972,92.2
2021,3973,91.1
2021,3974,89.51
2021,3975,89.7
2021,3976,92.2
2021,3977,94.6
2021,3978,100
2021,3979,100
2021,3980,97.36
2021,3981,94.55
2021,3982,92.74
2021,3983,97.5
2021,3984,95
2021,3985,93.35
2021,3986,93.35
2021,3987,93.35
2021,3988,93.46
2021,3989,95.01
2021,3990,99.29
2021,3991,100
2021,3992,96.16
2021,3993,93.35
2021,3994,92.69
2021,3995,92.2
2021,3996,89.99
2021,3997,89.21
2021,3998,82.58
2021,3999,85.5
2021,4000,92.64
2021,4001,95.65
2021,4002,98.91
2021,4003,105.51
2021,4004,100.84
2021,4005,100
2021,4006,95.65
2021,4007,97.92
2021,4008,95.92
2021,4009,95.4
2021,4010,93.41
2021,4011,93.1
2021,4012,92.88
2021,4013,92.88
2021,4014,94.08
2021,4015,99
2021,4016,96.77
2021,4017,95.4
2021,4018,93.35
2021,4019,92.72
2021,4020,89.67
2021,4021,87.29
2021,4022,83.43
2021,4023,76.29
2021,4024,84.77
2021,4025,92.95
2021,4026,95.92
2021,4027,102.37
2021,4028,98.91
2021,4029,94.86
2021,4030,92.63
2021,4031,93.35
2021,4032,90.56
2021,4033,89.15
2021,4034,89.03
2021,4035,88.62
2021,4036,89.64
2021,4037,91.42
2021,4038,97.05
2021,4039,100.02
2021,4040,96.88
2021,4041,95.99
2021,4042,94.4
2021,4043,95.88
2021,4044,94.07
2021,4045,92.21
2021,4046,87.23
2021,4047,86
2021,4048,88.77
2021,4049,91.1
2021,4050,97
2021,4051,96.91
2021,4052,94.07
2021,4053,93.56
2021,4054,91.27
2021,4055,93.35
2021,4056,93.12
2021,4057,92.7
2021,4058,92.19
2021,4059,92.19
2021,4060,91.09
2021,4061,89.09
2021,4062,89.64
2021,4063,92.53
2021,4064,92.7
2021,4065,92.03
2021,4066,89.6
2021,4067,88.24
2021,4068,86.83
2021,4069,79
2021,4070,66.9
2021,4071,65.99
2021,4072,73
2021,4073,81
2021,4074,89
2021,4075,92.75
2021,4076,92.19
2021,4077,91.25
2021,4078,87
2021,4079,80.95
2021,4080,66.8
2021,4081,65.74
2021,4082,62.1
2021,4083,62
2021,4084,59.97
2021,4085,58
2021,4086,54.58
2021,4087,55
2021,4088,55
2021,4089,50.2
2021,4090,45.63
2021,4091,39.85
2021,4092,27.2
2021,4093,23.72
2021,4094,26.99
2021,4095,8
2021,4096,3.84
2021,4097,21.4
2021,4098,62.1
2021,4099,79.24
2021,4100,85.79
2021,4101,88.13
2021,4102,81
2021,4103,65.99
2021,4104,62.96
2021,4105,62.49
2021,4106,62.59
2021,4107,63.88
2021,4108,65.99
2021,4109,85.95
2021,4110,88.94
2021,4111,92
2021,4112,90
2021,4113,88.03
2021,4114,87.9
2021,4115,89.21
2021,4116,89.21
2021,4117,88.24
2021,4118,80
2021,4119,80
2021,4120,82.94
2021,4121,88.97
2021,4122,93.79
2021,4123,94.07
2021,4124,93.79
2021,4125,93.83
2021,4126,90.47
2021,4127,93.04
2021,4128,89.7
2021,4129,87.2
2021,4130,87.2
2021,4131,83.85
2021,4132,86.9
2021,4133,90.01
2021,4134,93.76
2021,4135,96
2021,4136,93.65
2021,4137,90.97
2021,4138,90.15
2021,4139,90.28
2021,4140,90.28
2021,4141,89.7
2021,4142,86.9
2021,4143,82.41
2021,4144,89.95
2021,4145,89.7
2021,4146,93.35
2021,4147,90.28
2021,4148,89.7
2021,4149,90.68
2021,4150,82.94
2021,4151,89.7
2021,4152,87.01
2021,4153,81.32
2021,4154,82
2021,4155,83
2021,4156,86.9
2021,4157,90.28
2021,4158,92.08
2021,4159,95
2021,4160,94.74
2021,4161,93.35
2021,4162,92.08
2021,4163,91.13
2021,4164,90.76
2021,4165,90.28
2021,4166,89.7
2021,4167,87.35
2021,4168,90.96
2021,4169,93.22
2021,4170,92.32
2021,4171,92.17
2021,4172,92.17
2021,4173,93.35
2021,4174,86.34
2021,4175,83
2021,4176,79.29
2021,4177,76.19
2021,4178,71.51
2021,4179,68.93
2021,4180,73.38
2021,4181,81.5
2021,4182,92.79
2021,4183,92.45
2021,4184,89.7
2021,4185,87.35
2021,4186,88.55
2021,4187,90.16
2021,4188,87.34
2021,4189,84.64
2021,4190,82.51
2021,4191,84
2021,4192,90.26
2021,4193,90.58
2021,4194,93
2021,4195,93.35
2021,4196,93.92
2021,4197,94.32
2021,4198,88.91
2021,4199,87.2
2021,4200,80
2021,4201,76.99
2021,4202,75.44
2021,4203,75.77
2021,4204,78.3
2021,4205,86.9
2021,4206,94.89
2021,4207,98.35
2021,4208,95.02
2021,4209,91.45
2021,4210,89.06
2021,4211,86.45
2021,4212,81.2
2021,4213,79.26
2021,4214,78.96
2021,4215,79.83
2021,4216,85.83
2021,4217,87.42
2021,4218,93.35
2021,4219,95.02
2021,4220,95.82
2021,4221,95.45
2021,4222,89.71
2021,4223,91.01
2021,4224,89.73
2021,4225,91.03
2021,4226,91.45
2021,4227,93
2021,4228,93.35
2021,4229,93.35
2021,4230,91.45
2021,4231,90.15
2021,4232,87.64
2021,4233,87.35
2021,4234,86.45
2021,4235,76.6
2021,4236,68.97
2021,4237,65.74
2021,4238,64.87
2021,4239,65.34
2021,4240,69.21
2021,4241,75.08
2021,4242,85.3
2021,4243,88.55
2021,4244,91.66
2021,4245,91.03
2021,4246,87.5
2021,4247,87.64
2021,4248,86.9
2021,4249,82.6
2021,4250,84.45
2021,4251,84.45
2021,4252,81.2
2021,4253,80
2021,4254,75.25
2021,4255,67.99
2021,4256,66.25
2021,4257,65.08
2021,4258,61.99
2021,4259,52.91
2021,4260,50.74
2021,4261,21.73
2021,4262,12.82
2021,4263,16.5
2021,4264,18.77
2021,4265,38.94
2021,4266,65
2021,4267,72
2021,4268,88
2021,4269,92.91
2021,4270,86.96
2021,4271,81.2
2021,4272,73.38
2021,4273,70.2
2021,4274,68.92
2021,4275,67.99
2021,4276,74
2021,4277,88.61
2021,4278,95.4
2021,4279,98.49
2021,4280,94.24
2021,4281,89.7
2021,4282,86.95
2021,4283,86.74
2021,4284,87.2
2021,4285,86.45
2021,4286,81.2
2021,4287,84.96
2021,4288,90.45
2021,4289,90
2021,4290,92.11
2021,4291,95.92
2021,4292,98.98
2021,4293,97.49
2021,4294,93.86
2021,4295,92.2
2021,4296,91.45
2021,4297,87.12
2021,4298,87.55
2021,4299,87.12
2021,4300,90
2021,4301,93.79
2021,4302,99.45
2021,4303,103.49
2021,4304,100.3
2021,4305,99.14
2021,4306,97.62
2021,4307,95.25
2021,4308,92.98
2021,4309,91.59
2021,4310,88.39
2021,4311,89
2021,4312,90
2021,4313,93.27
2021,4314,95.55
2021,4315,95.66
2021,4316,95.74
2021,4317,94.97
2021,4318,92.16
2021,4319,90.27
2021,4320,89.16
2021,4321,85.92
2021,4322,87.12
2021,4323,86.12
2021,4324,92
2021,4325,94.67
2021,4326,97.67
2021,4327,99.93
2021,4328,99.47
2021,4329,98.86
2021,4330,98.14
2021,4331,98.86
2021,4332,96.08
2021,4333,92.43
2021,4334,87.29
2021,4335,87.36
2021,4336,91.99
2021,4337,95.54
2021,4338,98.89
2021,4339,98.97
2021,4340,97.02
2021,4341,96.01
2021,4342,93.51
2021,4343,93.72
2021,4344,91.99
2021,4345,91.26
2021,4346,91.65
2021,4347,91.99
2021,4348,91.99
2021,4349,92.34
2021,4350,95.95
2021,4351,98.19
2021,4352,96.4
2021,4353,94.93
2021,4354,93.25
2021,4355,93
2021,4356,90.19
2021,4357,85.67
2021,4358,85
2021,4359,84.04
2021,4360,89.14
2021,4361,93
2021,4362,95.24
2021,4363,95.93
2021,4364,95.54
2021,4365,96.18
2021,4366,91.99
2021,4367,100
2021,4368,99.72
2021,4369,99.56
2021,4370,99.67
2021,4371,99.72
2021,4372,100.12
2021,4373,102
2021,4374,107.96
2021,4375,110
2021,4376,107.24
2021,4377,102.54
2021,4378,100
2021,4379,99.61
2021,4380,95.71
2021,4381,92.32
2021,4382,86.95
2021,4383,82.57
2021,4384,94.23
2021,4385,99.98
2021,4386,101.01
2021,4387,103.69
2021,4388,105.55
2021,4389,105.02
2021,4390,99.98
2021,4391,96.55
2021,4392,95
2021,4393,93.05
2021,4394,96.55
2021,4395,96.55
2021,4396,95
2021,4397,95
2021,4398,96.2
2021,4399,99.61
2021,4400,98
2021,4401,94.23
2021,4402,93.05
2021,4403,92.32
2021,4404,92.32
2021,4405,88.93
2021,4406,73.75
2021,4407,75.2
2021,4408,85.45
2021,4409,93.61
2021,4410,98.18
2021,4411,100.27
2021,4412,105.69
2021,4413,106.95
2021,4414,100
2021,4415,94.18
2021,4416,86.74
2021,4417,80.05
2021,4418,75.61
2021,4419,71.12
2021,4420,70.07
2021,4421,74.5
2021,4422,75.42
2021,4423,78.68
2021,4424,77.08
2021,4425,75.24
2021,4426,78.03
2021,4427,78.02
2021,4428,74
2021,4429,69.26
2021,4430,67.1
2021,4431,58.45
2021,4432,65.09
2021,4433,69.57
2021,4434,81.02
2021,4435,100
2021,4436,102.09
2021,4437,104.92
2021,4438,100
2021,4439,94.23
2021,4440,92
2021,4441,89.46
2021,4442,88.93
2021,4443,89.05
2021,4444,91.5
2021,4445,96.32
2021,4446,101.93
2021,4447,105.69
2021,4448,103.55
2021,4449,101
2021,4450,100.09
2021,4451,97.91
2021,4452,94.23
2021,4453,88.93
2021,4454,83.93
2021,4455,79.49
2021,4456,78.4
2021,4457,78.5
2021,4458,92
2021,4459,101.73
2021,4460,105
2021,4461,103.96
2021,4462,94.58
2021,4463,97.5
2021,4464,92.32
2021,4465,89.05
2021,4466,88.93
2021,4467,88.93
2021,4468,89
2021,4469,91.1
2021,4470,99.61
2021,4471,100.34
2021,4472,98.6
2021,4473,95
2021,4474,92.63
2021,4475,94.2
2021,4476,96.3
2021,4477,88.93
2021,4478,81.6
2021,4479,78.27
2021,4480,78.37
2021,4481,91.46
2021,4482,99.94
2021,4483,103.47
2021,4484,104.42
2021,4485,104.73
2021,4486,101.01
2021,4487,97.63
2021,4488,94.23
2021,4489,92.05
2021,4490,92.05
2021,4491,92.05
2021,4492,92.32
2021,4493,96.46
2021,4494,104.78
2021,4495,108.01
2021,4496,104.61
2021,4497,101.21
2021,4498,99.44
2021,4499,97.78
2021,4500,97.36
2021,4501,96.98
2021,4502,95
2021,4503,96.03
2021,4504,97.63
2021,4505,97.63
2021,4506,97
2021,4507,100.77
2021,4508,107
2021,4509,107.7
2021,4510,103.65
2021,4511,92
2021,4512,86.74
2021,4513,80.38
2021,4514,78
2021,4515,77.5
2021,4516,81.61
2021,4517,88.93
2021,4518,96.98
2021,4519,100.7
2021,4520,100.09
2021,4521,100.08
2021,4522,100.09
2021,4523,100
2021,4524,97.8
2021,4525,95
2021,4526,91.55
2021,4527,91.11
2021,4528,95.56
2021,4529,96.01
2021,4530,99.43
2021,4531,99.74
2021,4532,100.09
2021,4533,102.1
2021,4534,96.7
2021,4535,93.35
2021,4536,89.05
2021,4537,86.77
2021,4538,86.6
2021,4539,86.74
2021,4540,88.93
2021,4541,92.88
2021,4542,100.89
2021,4543,107.63
2021,4544,103.19
2021,4545,98.53
2021,4546,96.99
2021,4547,95
2021,4548,91.92
2021,4549,91
2021,4550,86.32
2021,4551,82.5
2021,4552,88.15
2021,4553,94.47
2021,4554,97.68
2021,4555,98.25
2021,4556,98.43
2021,4557,96.69
2021,4558,91.98
2021,4559,95
2021,4560,94.31
2021,4561,94.31
2021,4562,94.31
2021,4563,93.91
2021,4564,93.8
2021,4565,94.21
2021,4566,93
2021,4567,88.93
2021,4568,86.72
2021,4569,83.03
2021,4570,85
2021,4571,85.6
2021,4572,88.55
2021,4573,87.55
2021,4574,75.13
2021,4575,73
2021,4576,81.31
2021,4577,93.16
2021,4578,97.91
2021,4579,99.19
2021,4580,100.05
2021,4581,98.5
2021,4582,95
2021,4583,98.81
2021,4584,97.87
2021,4585,97.87
2021,4586,97.87
2021,4587,97.96
2021,4588,98.56
2021,4589,98.56
2021,4590,98
2021,4591,93.5
2021,4592,94.55
2021,4593,92
2021,4594,88.93
2021,4595,79.91
2021,4596,74.99
2021,4597,73.75
2021,4598,72.5
2021,4599,67.98
2021,4600,73.75
2021,4601,80.85
2021,4602,94.25
2021,4603,99.76
2021,4604,103.1
2021,4605,103.63
2021,4606,99.44
2021,4607,94.05
2021,4608,81.02
2021,4609,74
2021,4610,72.92
2021,4611,73.06
2021,4612,76.12
2021,4613,94.83
2021,4614,102.07
2021,4615,105.98
2021,4616,101.8
2021,4617,95.94
2021,4618,92
2021,4619,91.16
2021,4620,87.53
2021,4621,86.47
2021,4622,74.99
2021,4623,73.65
2021,4624,72.9
2021,4625,72.8
2021,4626,72.68
2021,4627,84.73
2021,4628,101.8
2021,4629,102.26
2021,4630,95.44
2021,4631,88.61
2021,4632,83.4
2021,4633,81.02
2021,4634,81.02
2021,4635,83.01
2021,4636,88.93
2021,4637,98.01
2021,4638,101.53
2021,4639,106.97
2021,4640,101.27
2021,4641,100.05
2021,4642,97
2021,4643,98.97
2021,4644,97.96
2021,4645,95.28
2021,4646,92.17
2021,4647,91.92
2021,4648,95.97
2021,4649,98.01
2021,4650,97.72
2021,4651,98.97
2021,4652,98.52
2021,4653,97
2021,4654,92.05
2021,4655,98.97
2021,4656,95.94
2021,4657,88.93
2021,4658,86.55
2021,4659,79.01
2021,4660,78
2021,4661,87.55
2021,4662,90.05
2021,4663,90.05
2021,4664,88.19
2021,4665,84
2021,4666,92
2021,4667,95.41
2021,4668,88.55
2021,4669,76.65
2021,4670,74.99
2021,4671,73.75
2021,4672,73.74
2021,4673,72.9
2021,4674,74.99
2021,4675,87.5
2021,4676,88.11
2021,4677,85.5
2021,4678,75.68
2021,4679,81
2021,4680,72.67
2021,4681,70.99
2021,4682,69.94
2021,4683,69.61
2021,4684,69.86
2021,4685,72.57
2021,4686,76.64
2021,4687,93.05
2021,4688,89.04
2021,4689,91.36
2021,4690,93.05
2021,4691,94.79
2021,4692,90.86
2021,4693,96.11
2021,4694,96.11
2021,4695,96.05
2021,4696,95.68
2021,4697,94.64
2021,4698,96.7
2021,4699,96.3
2021,4700,98
2021,4701,96.59
2021,4702,90.8
2021,4703,87.55
2021,4704,75.75
2021,4705,71.78
2021,4706,70.99
2021,4707,70.99
2021,4708,76.67
2021,4709,90
2021,4710,97.43
2021,4711,101.55
2021,4712,97.91
2021,4713,93.37
2021,4714,90.42
2021,4715,89.06
2021,4716,90.01
2021,4717,90
2021,4718,87
2021,4719,82.86
2021,4720,84.74
2021,4721,90
2021,4722,93.05
2021,4723,96.05
2021,4724,94.9
2021,4725,92.36
2021,4726,81.17
2021,4727,93
2021,4728,89.92
2021,4729,88.93
2021,4730,87.55
2021,4731,88.56
2021,4732,87.55
2021,4733,83.25
2021,4734,85.25
2021,4735,90.05
2021,4736,90.05
2021,4737,90.05
2021,4738,92.09
2021,4739,93.15
2021,4740,96.05
2021,4741,95.97
2021,4742,91.26
2021,4743,86.74
2021,4744,86.4
2021,4745,83.99
2021,4746,89
2021,4747,96.11
2021,4748,101.3
2021,4749,100.52
2021,4750,96.11
2021,4751,92.09
2021,4752,88
2021,4753,80.2
2021,4754,85.55
2021,4755,86.55
2021,4756,86.6
2021,4757,86.74
2021,4758,86.32
2021,4759,73.14
2021,4760,72.49
2021,4761,71.36
2021,4762,70.86
2021,4763,70.39
2021,4764,71.87
2021,4765,72.49
2021,4766,44.66
2021,4767,7
2021,4768,22.5
2021,4769,58.02
2021,4770,74.62
2021,4771,85.28
2021,4772,96.11
2021,4773,100.38
2021,4774,97.43
2021,4775,96.96
2021,4776,94.38
2021,4777,92.09
2021,4778,92.25
2021,4779,92.09
2021,4780,94.37
2021,4781,95
2021,4782,99.66
2021,4783,105.05
2021,4784,98.99
2021,4785,95
2021,4786,95.59
2021,4787,98.12
2021,4788,99.26
2021,4789,100
2021,4790,99.44
2021,4791,98.31
2021,4792,97.4
2021,4793,100
2021,4794,107.57
2021,4795,108.82
2021,4796,109.28
2021,4797,103.86
2021,4798,97.78
2021,4799,101.26
2021,4800,99.74
2021,4801,95
2021,4802,94
2021,4803,97.55
2021,4804,99.74
2021,4805,101.05
2021,4806,108.57
2021,4807,111.36
2021,4808,102.11
2021,4809,99.74
2021,4810,99.74
2021,4811,100.5
2021,4812,102
2021,4813,101.21
2021,4814,100
2021,4815,99.6
2021,4816,99.6
2021,4817,98.34
2021,4818,106
2021,4819,108.65
2021,4820,109.97
2021,4821,106
2021,4822,102.01
2021,4823,110.5
2021,4824,109.5
2021,4825,108.21
2021,4826,107
2021,4827,108
2021,4828,109.15
2021,4829,109.26
2021,4830,109.13
2021,4831,108.45
2021,4832,105.75
2021,4833,103.9
2021,4834,103.9
2021,4835,105
2021,4836,105.13
2021,4837,105
2021,4838,103.28
2021,4839,101.45
2021,4840,100.83
2021,4841,101.78
2021,4842,108.45
2021,4843,110.64
2021,4844,110
2021,4845,108.45
2021,4846,105
2021,4847,105
2021,4848,101.45
2021,4849,100
2021,4850,99.79
2021,4851,100
2021,4852,100.45
2021,4853,101.49
2021,4854,104
2021,4855,105.25
2021,4856,105
2021,4857,102.1
2021,4858,101.6
2021,4859,102
2021,4860,100.27
2021,4861,100
2021,4862,98
2021,4863,96
2021,4864,95.75
2021,4865,95.96
2021,4866,102
2021,4867,105
2021,4868,105.25
2021,4869,106.04
2021,4870,104
2021,4871,105.5
2021,4872,104.68
2021,4873,101.95
2021,4874,99.85
2021,4875,99.21
2021,4876,99.21
2021,4877,101.95
2021,4878,105.63
2021,4879,106.91
